Company Ticker,Sector,Industry,MarketCap,Currency
FDR.MC,Industrials,Specialty Industrial Machinery,4669430272,EUR
FDS,Financial Services,Financial Data & Stock Exchanges,9900192768,USD
FDX,Industrials,Integrated Freight & Logistics,59694370816,USD
FE,Utilities,Utilities - Regulated Electric,26595721216,USD
FEIM,Technology,Communication Equipment,348048992,USD
FELE,Industrials,Specialty Industrial Machinery,4146141952,USD
FENC,Healthcare,Biotechnology,226636672,USD
FER.MC,Industrials,Engineering & Construction,38640205824,EUR
FERG,Industrials,Industrial Distribution,48516210688,USD
FET,Energy,Oil & Gas Equipment & Services,328367872,USD
FF,Basic Materials,Specialty Chemicals,169518544,USD
FFAI,Consumer Cyclical,Auto Manufacturers,192846160,USD
FFBC,Financial Services,Banks - Regional,2266535936,USD
FFIC,Financial Services,Banks - Regional,481004992,USD
FFIN,Financial Services,Banks - Regional,4398625792,USD
FFIV,Technology,Software - Infrastructure,14365623296,USD
FFWM,Financial Services,Banks - Regional,436800800,USD
FG,Financial Services,Insurance - Life,3914240512,USD
FGR.PA,Industrials,Engineering & Construction,10318195712,EUR
FHB,Financial Services,Banks - Regional,3047213312,USD
FHN,Financial Services,Banks - Regional,10729999360,USD
FHTX,Healthcare,Biotechnology,237991168,USD
FI,Technology,Information Technology Services,35035672576,USD
FIBK,Financial Services,Banks - Regional,3270232064,USD
FICO,Technology,Software - Application,39618273280,USD
FIGS,Consumer Cyclical,Apparel Manufacturing,1249040000,USD
FIHL,Financial Services,Insurance - Diversified,1874929280,USD
FINW,Financial Services,Banks - Regional,262600592,USD
FIP,Industrials,Conglomerates,659389632,USD
FIS,Technology,Information Technology Services,32491948032,USD
FISI,Financial Services,Banks - Regional,584363200,USD
FITB,Financial Services,Banks - Regional,27450208256,USD
FIVE,Consumer Cyclical,Specialty Retail,8737247232,USD
FIVN,Technology,Software - Infrastructure,1879801216,USD
FIX,Industrials,Engineering & Construction,34484330496,USD
FIZZ,Consumer Defensive,Beverages - Non-Alcoholic,3115681792,USD
FLEX,Technology,Electronic Components,23629602816,USD
FLG,Financial Services,Banks - Regional,4691685888,USD
FLGT,Healthcare,Diagnostics & Research,707375040,USD
FLNC,Utilities,Utilities - Renewable,3797953536,USD
FLNG,Energy,Oil & Gas Midstream,1401954944,USD
FLO,Consumer Defensive,Packaged Foods,2508797440,USD
FLOC,Energy,Oil & Gas Equipment & Services,1468887808,USD
FLOW.AS,Financial Services,Capital Markets,1026757696,EUR
FLR,Industrials,Engineering & Construction,7767972864,USD
FLRY3.SA,Healthcare,Diagnostics & Research,7919074816,BRL
FLS,Industrials,Specialty Industrial Machinery,9396704256,USD
FLT.AX,Consumer Cyclical,Travel Services,2635138560,AUD
FLUT,Consumer Cyclical,Gambling,40491966464,USD
FLWS,Consumer Cyclical,Specialty Retail,225380880,USD
FLXS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",184459008,USD
FLYW,Technology,Software - Infrastructure,1642627840,USD
FMAO,Financial Services,Banks - Regional,327386144,USD
FMBH,Financial Services,Banks - Regional,862446080,USD
FMC,Basic Materials,Agricultural Inputs,1772615680,USD
FMG.AX,Basic Materials,Other Industrial Metals & Mining,63776985088,AUD
FMNB,Financial Services,Banks - Regional,491374048,USD
FN,Technology,Electronic Components,15871057920,USD
FNB,Financial Services,Banks - Regional,5637347840,USD
FND,Consumer Cyclical,Home Improvement Retail,6426575360,USD
FNF,Financial Services,Insurance - Specialty,15045277696,USD
FNKO,Consumer Cyclical,Leisure,169624480,USD
FNLC,Financial Services,Banks - Regional,278454912,USD
FNTN.DE,Communication Services,Telecom Services,3175909632,EUR
FNWD,Financial Services,Banks - Regional,148952928,USD
FOA,Financial Services,Credit Services,246070576,USD
FOLD,Healthcare,Biotechnology,2731000576,USD
FOR,Real Estate,Real Estate - Development,1302854144,USD
FORM,Technology,Semiconductor Equipment & Materials,4349241856,USD
FORR,Industrials,Consulting Services,146557440,USD
FOUR,Technology,Software - Infrastructure,6046919680,USD
FOX,Communication Services,Entertainment,26759475200,USD
FOXA,Communication Services,Entertainment,26759475200,USD
FOXF,Consumer Cyclical,Auto Parts,944692608,USD
FPE3.DE,Basic Materials,Specialty Chemicals,4460891136,EUR
FPH.AX,Healthcare,Medical Instruments & Supplies,19110160384,AUD
FPH.NZ,Healthcare,Medical Instruments & Supplies,21935665152,NZD
FPI,Real Estate,REIT - Specialty,443727264,USD
FR,Real Estate,REIT - Industrial,7543254016,USD
FR.PA,Consumer Cyclical,Auto Parts,2933648640,EUR
FRA.DE,Industrials,Airports & Air Services,6920111104,EUR
FRAF,Financial Services,Banks - Regional,203345984,USD
FRBA,Financial Services,Banks - Regional,389097056,USD
FRD,Basic Materials,Steel,157919680,USD
FRE.DE,Healthcare,Medical Care Facilities,27226888192,EUR
FRES.L,Basic Materials,Other Precious Metals & Mining,16195476480,GBp
FRGE,Financial Services,Capital Markets,316950560,USD
FRHC,Financial Services,Financial Conglomerates,9142235136,USD
FRME,Financial Services,Banks - Regional,2067244416,USD
FRPH,Real Estate,Real Estate Services,445245152,USD
FRPT,Consumer Defensive,Packaged Foods,2743867904,USD
FRSH,Technology,Software - Application,3258172672,USD
FRST,Financial Services,Banks - Regional,264434224,USD
FRT,Real Estate,REIT - Retail,8304951296,USD
FRW.NZ,Industrials,Integrated Freight & Logistics,2569417472,NZD
FSBC,Financial Services,Banks - Regional,749781632,USD
FSBW,Financial Services,Banks - Regional,288452416,USD
FSF.NZ,Consumer Defensive,Packaged Foods,896881728,NZD
FSFG,Financial Services,Banks - Regional,208202864,USD
FSLR,Technology,Solar,28512309248,USD
FSLY,Technology,Software - Application,1224894080,USD
FSP,Real Estate,REIT - Office,127539112,USD
FSS,Industrials,Pollution & Treatment Controls,7011836928,USD
FSTR,Industrials,Railroads,285501600,USD
FSUN,Financial Services,Banks - Regional,932389312,USD
FTAI,Industrials,Rental & Leasing Services,17715372032,USD
FTDR,Consumer Cyclical,Personal Services,4769450496,USD
FTI,Energy,Oil & Gas Equipment & Services,17030295552,USD
FTK,Energy,Oil & Gas Equipment & Services,518034304,USD
FTLF,Consumer Defensive,Packaged Foods,181341600,USD
FTNT,Technology,Software - Infrastructure,67063603200,USD
FTRE,Healthcare,Biotechnology,918896000,USD
FTV,Technology,Scientific & Technical Instruments,15912343552,USD
FUBO,Communication Services,Broadcasting,4465390080,USD
FUL,Basic Materials,Specialty Chemicals,3103620352,USD
FULC,Healthcare,Biotechnology,488148352,USD
FULT,Financial Services,Banks - Regional,3172372224,USD
FUN,Consumer Cyclical,Leisure,2299041536,USD
FUNC,Financial Services,Banks - Regional,226742096,USD
FUR.AS,Energy,Oil & Gas Equipment & Services,984154560,EUR
FVCB,Financial Services,Banks - Regional,218880112,USD
FVR,Real Estate,REIT - Diversified,272104480,USD
FWONA,Communication Services,Entertainment,24681779200,USD
FWONK,Communication Services,Entertainment,24681779200,USD
FWRD,Industrials,Integrated Freight & Logistics,554562112,USD
FWRG,Consumer Cyclical,Restaurants,967229952,USD
FXNC,Financial Services,Banks - Regional,202527008,USD
FYBR,Communication Services,Telecom Services,9435238400,USD
G,Technology,Information Technology Services,6643175424,USD
G.MI,Financial Services,Insurance - Diversified,49322266624,EUR
G13.SI,Consumer Cyclical,Resorts & Casinos,8820528128,SGD
G1A.DE,Industrials,Specialty Industrial Machinery,9979001856,EUR
G24.DE,Communication Services,Internet Content & Information,7163775488,EUR
GABC,Financial Services,Banks - Regional,1460740224,USD
GAIA,Communication Services,Entertainment,126802088,USD
GALP.LS,Energy,Oil & Gas Integrated,12609006592,EUR
GAMB,Consumer Cyclical,Gambling,249274304,USD
GAP,Consumer Cyclical,Apparel Retail,8463587328,USD
GATX,Industrials,Rental & Leasing Services,5537707520,USD
GAW.L,Consumer Cyclical,Leisure,5394718208,GBp
GBCI,Financial Services,Banks - Regional,5283415552,USD
GBF.DE,Industrials,Engineering & Construction,3475329280,EUR
GBFH,Financial Services,Banks - Regional,510796000,USD
GBTG,Consumer Cyclical,Travel Services,4060297472,USD
GBX,Industrials,Railroads,1295431040,USD
GCBC,Financial Services,Banks - Regional,379017184,USD
GCI,Communication Services,Publishing,775263104,USD
GCMG,Financial Services,Asset Management,2149120000,USD
GCO,Consumer Cyclical,Apparel Retail,320084352,USD
GCT,Technology,Software - Infrastructure,1056156480,USD
GD,Industrials,Aerospace & Defense,92346073088,USD
GDDY,Technology,Software - Infrastructure,18246819840,USD
GDEN,Consumer Cyclical,Resorts & Casinos,529704224,USD
GDOT,Financial Services,Credit Services,640893568,USD
GDYN,Technology,Information Technology Services,758683008,USD
GE,Industrials,Aerospace & Defense,325536645120,USD
GEF,Consumer Cyclical,Packaging & Containers,2741121024,USD
GEHC,Healthcare,Health Information Services,33922693120,USD
GEN,Technology,Software - Infrastructure,16185040896,USD
GENC,Industrials,Farm & Heavy Construction Machinery,199198176,USD
GENI,Communication Services,Internet Content & Information,2639544064,USD
GEO,Industrials,Security & Protection Services,2379196672,USD
GERN,Healthcare,Biotechnology,765620544,USD
GET.PA,Industrials,Railroads,8685000704,EUR
GETY,Communication Services,Internet Content & Information,813030144,USD
GEV,Industrials,Specialty Industrial Machinery,157707730944,USD
GEVO,Basic Materials,Specialty Chemicals,548974720,USD
GFC.PA,Real Estate,REIT - Office,5958875648,EUR
GFF,Industrials,Building Products & Equipment,3495623424,USD
GFI,Basic Materials,Gold,34129944576,USD
GFS,Technology,Semiconductors,19790288896,USD
GGBR4.SA,Basic Materials,Steel,35127566336,BRL
GGG,Industrials,Specialty Industrial Machinery,13505588224,USD
GH,Healthcare,Diagnostics & Research,12467984384,USD
GHC,Consumer Defensive,Education & Training Services,4521738752,USD
GHM,Industrials,Specialty Industrial Machinery,683577408,USD
GIC,Industrials,Industrial Distribution,1083990400,USD
GIII,Consumer Cyclical,Apparel Manufacturing,1135174016,USD
GILD,Healthcare,Drug Manufacturers - General,151586111488,USD
GIS,Consumer Defensive,Packaged Foods,24766523392,USD
GKOS,Healthcare,Medical Devices,5019222016,USD
GL,Financial Services,Insurance - Life,10582301696,USD
GLDD,Industrials,Engineering & Construction,773786560,USD
GLEN.L,Basic Materials,Other Industrial Metals & Mining,41928704000,GBp
GLIBA,Communication Services,Telecom Services,1040892736,USD
GLIBK,Communication Services,Telecom Services,1040326976,USD
GLNG,Energy,Oil & Gas Midstream,4216806144,USD
GLOB,Technology,Information Technology Services,2677143808,USD
GLPG.AS,Healthcare,Biotechnology,1773183616,EUR
GLPI,Real Estate,REIT - Specialty,12868389888,USD
GLRE,Financial Services,Insurance - Reinsurance,416875456,USD
GLSI,Healthcare,Biotechnology,114903072,USD
GLUE,Healthcare,Biotechnology,745435328,USD
GLW,Technology,Electronic Components,75019034624,USD
GM,Consumer Cyclical,Auto Manufacturers,63639801856,USD
GMAB.CO,Healthcare,Biotechnology,113168179200,DKK
GME,Consumer Cyclical,Specialty Retail,9903261696,USD
GMED,Healthcare,Medical Devices,8265503744,USD
GMG.AX,Real Estate,REIT - Diversified,66268672000,AUD
GMGI,Communication Services,Electronic Gaming & Multimedia,144062624,USD
GMRE,Real Estate,REIT - Healthcare Facilities,829460352,USD
GMT.NZ,Real Estate,REIT - Industrial,3308352512,NZD
GN.CO,Healthcare,Medical Devices,16189796352,DKK
GNC.AX,Consumer Defensive,Farm Products,1958438656,AUD
GNE,Utilities,Utilities - Regulated Electric,392860864,USD
GNE.NZ,Utilities,Utilities - Independent Power Producers,2784974848,NZD
GNK,Industrials,Marine Shipping,719571008,USD
GNL,Real Estate,REIT - Diversified,1688197504,USD
GNRC,Industrials,Specialty Industrial Machinery,9611922432,USD
GNTX,Consumer Cyclical,Auto Parts,5111907328,USD
GNW,Financial Services,Insurance - Life,3468166656,USD
GO,Consumer Defensive,Grocery Stores,1396990976,USD
GOAU4.SA,Basic Materials,Steel,10824693760,BRL
GOCO,Financial Services,Insurance Brokers,109287288,USD
GOGO,Communication Services,Telecom Services,1177766912,USD
GOLF,Consumer Cyclical,Leisure,4480224768,USD
GOOD,Real Estate,REIT - Diversified,535636736,USD
GOOG,Communication Services,Internet Content & Information,3425811824640,USD
GOOGL,Communication Services,Internet Content & Information,3425812086784,USD
GOR.AX,Basic Materials,Gold,3803078144,AUD
GOSS,Healthcare,Biotechnology,547024704,USD
GOZ.AX,Real Estate,REIT - Office,1931015168,AUD
GPC,Consumer Cyclical,Auto Parts,17195448320,USD
GPI,Consumer Cyclical,Auto & Truck Dealerships,4971789824,USD
GPK,Consumer Cyclical,Packaging & Containers,4639254528,USD
GPN,Industrials,Specialty Business Services,18705006592,USD
GPOR,Energy,Oil & Gas E&P,3423833856,USD
GPRE,Basic Materials,Chemicals,654853056,USD
GPSC.BK,Utilities,Utilities - Regulated Electric,112084246528,THB
GPT.AX,Real Estate,REIT - Diversified,10267495424,AUD
GRAL,Healthcare,Diagnostics & Research,3237452800,USD
GRASIM.NS,Basic Materials,Building Materials,1955590045696,INR
GRBK,Consumer Cyclical,Residential Construction,2727610624,USD
GRC,Industrials,Specialty Industrial Machinery,1199076224,USD
GRDN,Healthcare,Medical Care Facilities,1790074240,USD
GRF.MC,Healthcare,Drug Manufacturers - General,6765497344,EUR
GRMN,Technology,Scientific & Technical Instruments,40494166016,USD
GRND,Technology,Software - Application,2630093824,USD
GRNT,Energy,Oil & Gas E&P,696925824,USD
GRPN,Communication Services,Internet Content & Information,871179904,USD
GS,Financial Services,Capital Markets,235599855616,USD
GSAT,Communication Services,Telecom Services,6381772800,USD
GSBC,Financial Services,Banks - Regional,630779840,USD
GSHD,Financial Services,Insurance Brokers,2488830720,USD
GSK,Healthcare,Drug Manufacturers - General,94170480640,USD
GSK.L,Healthcare,Drug Manufacturers - General,72111030272,GBp
GSM,Basic Materials,Other Industrial Metals & Mining,888339200,USD
GT,Consumer Cyclical,Auto Parts,1970860160,USD
GTES,Industrials,Specialty Industrial Machinery,5715744768,USD
GTK.NZ,Technology,Software - Infrastructure,985700928,NZD
GTLB,Technology,Software - Infrastructure,8512247296,USD
GTLS,Industrials,Specialty Industrial Machinery,8961820672,USD
GTM,Technology,Software - Application,3759843328,USD
GTN,Communication Services,Broadcasting,514367136,USD
GTX,Consumer Cyclical,Auto Parts,3366492160,USD
GTY,Real Estate,REIT - Retail,1579280256,USD
GULF.BK,Utilities,Utilities - Independent Power Producers,638678073344,THB
GVA,Industrials,Engineering & Construction,4488956416,USD
GWRE,Technology,Software - Application,19383457792,USD
GWRS,Utilities,Utilities - Regulated Water,275831680,USD
GWW,Industrials,Industrial Distribution,45947875328,USD
GXI.DE,Healthcare,Medical Instruments & Supplies,925412864,EUR
GXO,Industrials,Integrated Freight & Logistics,6337241088,USD
GYRE,Healthcare,Biotechnology,668485056,USD
H,Consumer Cyclical,Lodging,13048979456,USD
H78.SI,Real Estate,Real Estate - Development,13225708544,USD
HAE,Healthcare,Medical Devices,2421870592,USD
HAFC,Financial Services,Banks - Regional,804838720,USD
HAG.DE,Industrials,Aerospace & Defense,10574025728,EUR
HAIN,Consumer Defensive,Packaged Foods,100224960,USD
HAL,Energy,Oil & Gas Equipment & Services,22875412480,USD
HALO,Healthcare,Biotechnology,7743149056,USD
HAPV3.SA,Financial Services,Insurance - Life,15051693056,BRL
HAS,Consumer Cyclical,Leisure,10636638208,USD
HASI,Financial Services,Asset Management,3497873152,USD
HAYW,Industrials,Electrical Equipment & Parts,3589086208,USD
HBAN,Financial Services,Banks - Regional,24058181632,USD
HBB,Consumer Cyclical,"Furnishings, Fixtures & Appliances",185433888,USD
HBCP,Financial Services,Banks - Regional,415717536,USD
HBI,Consumer Cyclical,Apparel Manufacturing,2320942080,USD
HBNC,Financial Services,Banks - Regional,801766400,USD
HBT,Financial Services,Banks - Regional,739593216,USD
HCA,Healthcare,Medical Care Facilities,105325174784,USD
HCAT,Healthcare,Health Information Services,220973184,USD
HCC,Basic Materials,Coking Coal,3653043712,USD
HCI,Financial Services,Insurance - Property & Casualty,2620210944,USD
HCKT,Technology,Information Technology Services,495192384,USD
HCLTECH.NS,Technology,Information Technology Services,4136995913728,INR
HCSG,Healthcare,Medical Care Facilities,1259744512,USD
HD,Consumer Cyclical,Home Improvement Retail,376604524544,USD
HDFCBANK.NS,Financial Services,Banks - Regional,15149849116672,INR
HDFCLIFE.NS,Financial Services,Insurance - Life,1600385581056,INR
HDN.AX,Real Estate,REIT - Retail,2806770688,AUD
HDSN,Basic Materials,Specialty Chemicals,395635424,USD
HE,Utilities,Utilities - Regulated Electric,1997119104,USD
HEI,Industrials,Aerospace & Defense,38027698176,USD
HEIA.AS,Consumer Defensive,Beverages - Brewers,37597261824,EUR
HELE,Consumer Defensive,Household & Personal Products,441462496,USD
HER.MI,Utilities,Utilities - Diversified,5774294528,EUR
HFFG,Consumer Defensive,Food Distribution,114044240,USD
HFG.DE,Consumer Cyclical,Restaurants,1100208000,EUR
HFWA,Financial Services,Banks - Regional,766403520,USD
HG,Financial Services,Insurance - Reinsurance,2310764544,USD
HGH.NZ,Financial Services,Mortgage Finance,1052912000,NZD
HGV,Consumer Cyclical,Resorts & Casinos,3579978496,USD
HHH,Real Estate,Real Estate - Development,4656875008,USD
HI,Industrials,Specialty Industrial Machinery,2229575424,USD
HIFS,Financial Services,Banks - Regional,643970432,USD
HIG,Financial Services,Insurance - Property & Casualty,34745892864,USD
HII,Industrials,Aerospace & Defense,12460724224,USD
HIK.L,Healthcare,Drug Manufacturers - Specialty & Generic,3976335616,GBp
HIMS,Healthcare,Drug Manufacturers - Specialty & Generic,10033009664,USD
HINDALCO.NS,Basic Materials,Aluminum,1859710877696,INR
